channelID	time	energy	tot
343	786051123397	7.50289	301602
46	786051124045	10.1898	300954
35	786101805796	3.18343	304203
349	786101803406	7.91869	301593
46	786230834000	4.94793	300999
343	786230832995	5.59919	302005
47	786296890292	2.07042	304708
342	786296888151	4.33392	301848
47	786333674839	6.16624	300160
342	786333673694	7.84679	301305
46	786554869610	8.85144	300390
343	786554879868	1.49868	305132
35	786789218530	8.012	301469
349	786789224001	2.3173	305998
349	786851677101	19.5241	297899
35	786851680748	2.50439	304252
342	786851681814	1.49622	303186
361	786851693203	1.12567	306797
46	787000302296	2.80368	302703
343	787000301546	6.01225	303453
343	787293111354	12.7209	298646
46	787293112598	7.0499	302402
35	787438987754	2.68908	302245
349	787438986631	4.05856	303368
343	787440484675	2.31564	305324
46	787440495488	1.00071	304511
35	787605576214	2.01471	303786
349	787605574295	5.51987	300705
46	787654297642	2.43412	302358
343	787654305312	1.51169	304687
35	787762295900	10.5468	299099
349	787762300831	1.57269	304168
35	787811003909	4.04722	301090
349	787811007342	2.25409	307658
46	788021880098	9.49184	299902
343	788021878844	8.99463	301156
46	788139308551	5.08286	301449
343	788139308121	2.13946	301879
46	788183695785	3.65302	299214
343	788183695058	6.71993	299941
46	788311133022	24.1684	296977
343	788311133767	4.74754	301232
35	788443852266	7.29189	302733
349	788443851190	10.9788	298810
46	788474281515	2.57365	303484
343	788474284164	1.28389	305835
343	788527183962	1.2361	306038
46	788527185225	1.50612	304774
35	788534415664	2.08148	304335
349	788534420382	1.58862	304618
35	788573103452	4.22426	301547
349	788573102605	4.3215	302395
349	788891581313	2.56394	303687
35	788891585001	1.33765	304999
47	788951334739	4.60579	300261
342	788951333684	5.14085	301315
343	788983775249	6.2976	299750
46	788983785635	1.57396	304365
47	789024213325	4.22627	301675
342	789024216119	2.2612	303881
35	789135306641	7.56452	298358
349	789135307487	2.01627	307513
342	789222961267	3.47102	303733
47	789222960128	8.18247	299872
46	789254720251	2.71991	299749
343	789254719139	2.82077	300860
47	789266895295	13.1381	299705
45	789266900024	1.81178	304975
342	789266903026	1.66751	306974
35	789266907144	0.862228	302855
342	789315059648	3.21381	305351
47	789315067635	1.42244	302365
47	789343692527	4.57314	302472
342	789343694703	2.21555	305297
349	789455779503	12.115	300497
35	789455782215	2.58857	302784
47	789459705524	3.53865	304476
342	789459703979	5.44881	301020
46	789517862934	5.63616	302066
343	789517863246	2.57105	306753
47	789603716524	4.98997	303476
342	789603716076	3.19798	303924
47	789711690489	7.61005	299510
342	789711692263	2.74736	302737
47	789866468930	10.0166	301070
342	789866473303	2.16999	306697
349	789930484618	3.81647	300381
35	789930484748	5.30031	300251
342	789964112675	10.0185	302325
47	789964114780	2.57301	305220
46	790009760072	19.4348	299927
343	790009760753	3.06004	304247
349	790016694516	2.90481	305483
35	790016700241	1.12867	304759
47	790102298770	6.0554	301230
342	790102297631	12.5011	302368
47	790174898874	4.74694	301125
342	790174903086	2.12225	306913
46	790199044101	2.86737	300899
343	790199044836	1.88237	305164
35	790378675302	3.76827	304698
349	790378674547	3.76567	305453
47	790394522302	3.0885	302697
342	790394528684	1.54127	306315
46	790430009834	3.97849	300165
343	790430008658	6.67761	301341
342	790466374845	6.79123	300155
47	790466378779	1.66251	301221
35	790477662940	6.0708	302059
349	790477662668	4.47562	302332
35	790581512873	8.58504	302127
349	790581513681	4.16162	301319
342	790583371868	6.03448	303131
47	790583384140	1.94823	305859
47	790588579803	5.02686	300196
342	790588581812	1.70191	303187
35	790608640275	1.82977	304724
349	790608637368	6.84982	302631
47	790899813186	9.86954	301813
342	790899813558	3.92847	301441
47	790906620804	5.74511	299195
342	790906620512	4.02126	304487
46	790999452789	1.9002	302210
343	790999456073	1.49778	303926
35	790999470001	0.907539	304999
349	791095655151	3.97373	304848
35	791095667940	1.64971	302059
343	791177574675	5.88446	300324
46	791177591959	1.33045	303040
35	791500424081	3.39428	300919
349	791500422509	6.59354	302491
47	791545348087	3.04094	301913
342	791545348139	2.84494	306861
342	791618501432	6.61018	303567
47	791618502915	2.58939	302084
35	791733275133	4.93818	299867
349	791733274321	5.25089	300679
343	791848330791	1.68816	304209
46	791848336642	1.48653	303357
47	791848468390	4.44411	301610
342	791848483983	1.36851	306017
47	791879839909	2.39306	305090
342	791879837705	16.7668	302294
46	791895377928	16.6833	297072
343	791895379004	3.11899	305996
47	792221698431	1.1958	306569
342	792221697867	1.68495	307133
46	792235471064	15.0598	298936
343	792235471640	4.55234	303360
349	792345537776	7.71732	302224
35	792345539103	4.5086	300897
349	792400879665	6.07174	300335
35	792400880721	2.93584	304278
46	792435124970	16.3281	300029
343	792435125152	5.75153	299847
35	792454642053	11.9772	297947
349	792454644264	3.01006	305735
35	792665675996	1.49543	304004
349	792665673524	3.00772	301475
47	792708007138	1.61881	302861
342	792708008303	1.93488	306697
343	792765283576	7.03276	301423
46	792765291192	1.58182	303808
47	792950398656	2.85246	301344
342	792950401838	1.08311	303162
47	792980721005	2.83039	303994
342	792980729642	1.50155	305358
342	793035661535	1.88028	303465
47	793035661804	1.67559	303196
342	793214586929	3.90419	303070
47	793214586277	11.802	298723
349	793233645321	19.5568	299679
35	793233647846	3.58531	302154
361	793233650035	1.14577	304965
342	793233652311	1.50298	307689
35	793340731580	4.29601	303419
349	793340729472	3.98596	300527
35	793409225373	5.21034	299627
349	793409224588	4.66043	300412
35	793423947056	6.88489	297943
349	793423946816	5.66563	303183
47	793469679486	1.0848	305514
342	793469678027	1.4792	306973
46	793709892356	5.29747	302643
343	793709890219	14.7018	299781
349	793724122487	3.22797	302513
35	793724140721	1.19642	304278
35	793855438361	9.21154	301639
349	793855448874	1.60629	306125
46	793896292434	1.42402	302565
343	793896290341	5.36784	299659
46	793989194875	15.1633	300125
343	793989201966	1.69285	303034
35	794078879424	2.83263	300575
349	794078878053	6.26019	301946
349	794090120091	9.89946	299908
35	794090125123	1.36442	304877
343	794102530873	5.09709	304127
46	794102531690	3.34979	303310
47	794267173465	1.79467	301534
342	794267178303	1.93488	306697
349	794293357043	2.64943	302956
35	794293367388	1.77366	302611
349	794394436782	3.35727	303218
35	794394435041	17.9446	299958
33	794394439663	1.13339	305337
47	794620088346	3.70718	301653
342	794620093268	1.92832	306731
349	794673084496	5.92618	300503
35	794673085398	3.94438	299602
349	794741905618	4.19168	304381
35	794741912578	1.57142	302422
47	795049415129	10.9538	299870
45	795049431157	1.11054	303842
342	795049436058	1.31958	303942
46	795169296498	2.639	303501
343	795169294057	8.75817	300942
35	795279930010	3.01992	304989
349	795279927372	18.8785	297627
342	795279937510	1.07596	307489
361	795279953144	1.13107	306855
343	795318062232	11.2932	302768
46	795318067832	0.920277	302167
341	795318077483	0.604012	307517
342	795393991548	24.2516	298452
47	795393995459	2.09803	304541
364	795393999691	1.21669	305308
35	795626418959	5.81486	301041
349	795626419802	2.04847	305197
342	795784088883	7.56026	301116
47	795784089643	7.88328	300356
343	795829262297	7.55308	302703
46	795829263069	6.11777	301931
343	795974914996	3.55287	305004
46	795974920894	1.1912	304106
35	795976759394	2.60942	300606
349	795976757605	9.69186	302395
342	795976763970	1.83479	306029
47	796186312665	1.63183	302334
342	796186319805	1.13836	305195
349	796200307223	6.01064	302776
35	796200308173	2.77212	301827
47	796210815063	4.25615	299937
342	796210814109	4.97751	300891
35	796212914485	6.4045	300514
349	796212915779	4.60285	304221
35	796343598474	1.83043	306525
349	796343600859	1.04838	304141
35	796673807327	4.14713	302672
349	796673805889	5.67145	299110
342	796916296439	16.7418	298560
47	796916299350	3.90746	300650
46	796940535404	2.57644	304595
343	796940533056	16.8675	301944
342	796949873472	7.5014	301528
47	796949875614	3.06986	304386
343	796965786110	15.1017	298890
46	796965789237	2.64578	305763
35	797016363051	4.51092	301949
349	797016364009	2.95117	300991
35	797017679455	2.05621	305545
349	797017691729	1.15439	303271
46	797282730066	2.13877	304934
343	797282727375	2.32576	307624
46	797321824272	3.9835	300728
343	797321823706	4.73696	301293
343	797331667023	5.17403	302976
46	797331669225	2.63177	305774
35	797517107940	2.07789	302059
349	797517107951	2.27238	307048
342	797548206647	3.61141	303352
47	797548207690	2.74682	302309
35	797599404657	1.63425	305343
349	797599417311	1.12821	302688
46	797661208422	5.0526	301577
343	797661207804	3.46983	302195
35	797681814848	2.13414	305152
349	797681816519	1.75172	303481
35	797712884089	1.81008	305910
349	797712896483	1.26733	303517
349	797812403444	16.5777	301555
35	797812406721	2.69856	303279
343	797923626129	5.91299	298871
46	797923628375	2.13217	306625
47	797936736502	3.03505	303498
342	797936746149	1.33991	303850
47	798187986295	9.24593	298704
342	798187989235	2.37548	305765
342	798218828504	5.40521	301496
47	798218828615	6.74426	301385
47	798284999002	4.84809	300998
342	798284998779	3.50203	301220
46	798374325539	1.55664	304461
343	798374322579	2.95792	302420
342	798374328758	1.55564	306242
47	798374330304	1.56884	304696
46	798377284069	6.46484	300931
343	798377289646	1.45795	305353
46	798557546863	11.7821	298137
343	798557548481	1.60391	306518
46	798562321211	6.52423	298789
343	798562328754	1.9646	306246
47	798725431601	2.64479	303399
342	798725427640	14.2206	302360
349	798725430476	1.48686	304524
46	798890944450	9.13459	300550
343	798890944582	5.68623	300418
343	798922231870	2.83312	303129
46	798922237434	1.64845	302565
343	798961293878	3.39578	301121
46	798961293342	10.967	301657
342	799002181393	2.31801	303607
47	799002178193	7.97257	301807
47	799004375823	2.49047	304177
342	799004376916	22.6867	298083
343	799279145602	4.37022	304397
46	799279147483	3.97298	302516
35	799345072693	2.67768	302306
349	799345082313	1.91536	307686
47	799444129195	5.6272	300805
342	799444130091	1.66121	304909
342	799462406522	3.99666	303477
47	799462409875	1.77109	305124
349	799470549039	3.87504	305960
35	799470556366	2.04502	303633
349	799645018263	4.81084	301736
35	799645019123	2.86735	305877
35	799887475111	1.29125	304889
349	799887480306	1.50839	304694
35	800009598151	13.1313	301849
349	800009600240	2.9441	304760
47	800062522803	5.96435	302196
342	800062522836	3.61578	302163
46	800065241817	5.41609	303182
343	800065245886	1.70848	304113
47	800159546277	1.76237	303723
342	800159545737	1.48851	304262
343	800192755999	2.33485	304001
46	800192754396	12.0965	300603
349	800373511605	15.1392	298394
35	800373513151	3.27945	301849
349	800406762788	15.3683	302212
35	800406764919	5.34141	300081
46	800460307118	2.47102	302882
343	800460306045	4.92794	303955
47	800794543465	8.35249	301534
342	800794553758	1.55564	306242
343	800927155341	5.06729	304659
46	800927156735	3.03364	303264
343	800989647865	1.79767	307135
46	800989655635	1.35135	304365
47	801001167915	1.77056	302084
342	801001163524	5.82633	301476
349	801130131782	4.64013	303218
35	801130131307	19.1547	298692
33	801130141782	1.21299	303218
342	801474524681	12.6458	300318
47	801474526848	3.0009	303151
342	801632206778	1.92834	303222
47	801632206557	1.49874	303442
46	801696187244	21.2467	297755
343	801696187631	3.60812	302369
35	801724394699	6.26512	300300
349	801724406724	1.7529	303276
35	801829727056	3.64684	302943
349	801829727666	2.83721	302334
47	801893833841	7.8964	301158
342	801893833916	2.89305	301084
46	801959135699	2.4814	304301
343	801959135695	3.52315	304304
349	802102652049	5.97241	302950
35	802102653862	2.13587	306137
349	802217556895	3.89699	303105
35	802217556572	7.72552	298428
46	802300417934	7.23438	302066
343	802300418025	2.82878	301974
47	802302161113	4.77644	298887
342	802302161076	5.09658	303924
342	802312801344	2.07513	303656
47	802312806619	1.51577	303380
349	802348197254	1.32779	302746
35	802348199076	1.09011	305924
349	802428689028	4.18063	300972
35	802428699932	0.824718	305068
349	802453743023	7.10641	301977
35	802453757266	1.31618	302733
349	802487590240	2.73018	304760
35	802487588696	19.1445	301303
36	802487594344	1.02617	305655
33	802487597645	0.991177	307355
343	802527239898	5.9812	300101
46	802527249016	1.59233	305984
349	802848422998	3.45278	307002
35	802848424225	5.6493	300775
342	802886729746	5.33971	300254
47	802886730292	6.36007	299708
46	802889517055	1.97681	302945
343	802889514959	2.66816	305040
35	803025567087	1.49886	302913
349	803025562966	5.38987	302034
342	803025569549	1.5538	305451
35	803061910123	1.79715	304877
349	803061908813	1.80642	306186
46	803121174237	6.13091	300763
343	803121175202	3.56874	304798
343	803170168216	7.04092	301783
46	803170168535	8.82887	301464
343	803185885978	5.67762	304022
46	803185888390	3.24159	301609
35	803340118422	3.3308	301578
349	803340118962	2.47363	306037
47	803596511394	2.49453	303605
342	803596508597	23.8165	301402
364	803596514329	1.14554	305671
349	803606012344	1.28329	307656
35	803606013154	1.7982	306845
343	803683026384	7.12539	298615
46	803683025289	38.1682	299711
30	803683030308	0.95385	304692
47	803683042029	0.905602	302971
35	803718706704	6.0485	303295
349	803718711580	1.97683	303420
47	803769901267	2.05122	303732
342	803769910724	1.7865	304276
342	803901454685	2.21087	305315
47	803901460128	1.62892	304872
349	803901466519	1.53905	303481
35	803901478954	1.0654	306046
46	804006841562	2.66404	303438
343	804006842268	2.35805	302731
35	804063540302	7.92511	299698
349	804063542658	1.99883	307342
47	804137245792	4.91739	299207
342	804137245023	4.93172	299976
349	804232615039	7.60113	299961
35	804232616643	3.35038	303356
342	804304345734	14.3521	299266
47	804304351579	2.24274	303421
46	804341059173	7.25109	300827
343	804341059313	3.39096	305687
46	804401532023	4.98831	297977
343	804401531962	3.76619	303037
35	804561840133	4.49489	299867
349	804561839444	5.12218	300556
46	804602522579	2.42322	302421
343	804602524313	2.00092	305687
343	804686422088	17.6828	297912
46	804686426352	2.27982	303648
341	804686430695	0.802364	304305
343	804767219040	7.68114	300960
46	804767223165	2.19763	306834
342	804813984161	6.19317	300839
47	804813983366	25.185	301633
35	804813992276	1.72886	302723
45	804813988130	1.94654	301870
343	804927279183	6.68679	300816
46	804927279237	6.13091	300763
343	804945666264	5.95522	303735
46	804945669624	1.27078	305376
47	805019083971	3.6139	301028
342	805019083374	5.85665	301625
47	805054410533	1.6167	304467
342	805054412341	1.50771	307658
35	805054427278	0.716667	302721
47	805085772008	6.3232	302991
342	805085772449	3.22876	302550
46	805184154400	3.3369	300600
343	805184152684	7.78469	302316
46	805207576658	3.12071	303342
343	805207574231	17.8318	300769
343	805324737600	4.54219	302399
46	805324742070	1.4339	302929
343	805341725141	2.39855	304859
46	805341738439	1.24907	306561
343	805473732027	3.79301	302973
46	805473743942	0.943745	306058
47	805587792570	4.27232	302430
342	805587792822	4.49284	302178
342	805788670217	2.6223	304783
47	805788669650	10.1133	300349
349	805899768055	1.7601	306944
35	805899771098	1.71147	303902
47	805976759099	4.38251	300900
342	805976768438	1.75016	306562
342	806076396812	3.10824	303187
47	806076395369	11.4159	299631
47	806179652834	5.76554	302166
342	806179653407	3.14974	306593
349	806236903681	12.9577	301319
35	806236909526	2.48877	305473
46	806371021671	20.4463	298328
343	806371023576	2.78128	306423
342	806393815093	10.5027	299906
47	806393818606	2.14466	306394
46	806539218438	1.14571	306561
343	806539218432	1.60547	306568
47	806541087236	1.22941	302763
342	806541096843	1.24166	303157
343	806720310600	6.13045	299399
46	806720322688	1.25047	302312
47	806861322366	3.29295	302633
342	806861329481	1.93808	305518
46	806887569770	4.41505	300229
343	806887577367	1.37622	307632
349	806971514905	2.1307	305094
35	806971513989	7.85984	301010
35	807204249858	3.9971	300142
349	807204249172	4.58083	300828
349	807291790054	2.37182	304946
35	807291794325	1.78646	305674
349	807319573910	4.58189	301090
35	807319583154	1.36062	306845
349	807332386689	2.3667	303311
35	807332385607	3.21002	304392
47	807416421094	5.00684	303905
342	807416420121	6.44601	299878
343	807439856430	1.50113	303569
46	807439864048	1.15357	305952
47	807449752206	12.6947	297794
342	807449755595	2.15965	304404
342	807469789459	5.75758	300540
47	807469789724	4.91053	300275
46	807779174848	1.7583	305151
343	807779180663	1.8162	304336
46	807827465219	20.8035	299781
343	807827466193	3.07098	303806
47	807840322497	6.21494	302503
342	807840325097	2.05826	304903
46	807913829705	4.55967	300294
343	807913829929	4.52251	305071
342	807958592090	2.52721	302910
47	807958597301	1.64756	302698
47	807984471372	2.8053	303627
342	807984469447	9.89297	300552
343	808072135854	1.85306	304145
46	808072144784	1.07859	305215
349	808096648428	4.21911	301571
35	808096648200	5.21638	301800
46	808139717232	2.55866	302767
343	808139714759	7.50077	300240
342	808293045534	6.18975	304465
47	808293050014	8.0499	299985
349	808363751277	7.3317	298723
35	808363753290	3.45932	301709
342	808363950322	2.57069	304678
47	808363962916	1.56996	302083
46	808364799944	2.00496	305055
343	808364798047	4.16263	301953
47	808406450774	4.5134	299226
342	808406450635	3.829	304365
343	808449295491	6.2547	299508
46	808449298037	3.61829	301963
46	808470050087	1.39789	304913
343	808470047930	1.33593	307070
35	808512615882	5.60568	299117
349	808512614207	14.967	300792
349	808564826395	2.09398	303605
35	808564828408	2.04425	306591
343	808576890759	1.37085	304241
46	808576896032	1.10903	303968
46	808625854386	3.44413	300614
343	808625852302	5.38214	302697
349	808790481164	2.10988	303835
35	808790479364	3.40884	305636
47	808790673584	21.5447	301415
342	808790675091	3.06609	304909
36	808790676877	2.06593	303122
45	808790674952	6.77798	300048
342	808872684832	3.65779	305167
47	808872685524	4.15411	304476
349	808935621483	2.97964	303516
47	808935621048	5.1953	303952
342	808935620673	2.64116	304327
35	808935620992	7.12597	299007
343	808957201455	10.7277	298545
46	808957209292	1.23721	305708
349	809037743406	5.34373	301593
35	809037751275	1.1583	303725
46	809040140639	1.14378	304360
343	809040143342	1.19875	306658
46	809199922456	3.73003	302544
343	809199922268	4.21505	302731
46	809254242434	7.50654	302565
343	809254243437	2.90107	301562
46	809287388183	14.5903	301817
343	809287390886	1.94108	304113
349	809306758623	2.51381	306376
35	809306774848	1.26437	305152
349	809538141693	12.1467	298306
35	809538156419	1.33659	303580
46	809595335830	4.32017	304169
343	809595335249	4.59959	304750
349	809663877083	11.3067	302916
35	809663883727	1.73678	306273
342	809663889937	0.888615	305063
46	809718534546	2.25161	305454
343	809718532970	1.96322	307030
35	809746879740	2.09228	305260
349	809746888084	1.43228	306916
46	809810874364	2.44732	305635
343	809810873979	2.25497	306021
46	809839525904	4.98284	299096
343	809839526335	2.88067	303665
46	810172480443	3.09879	304557
343	810172479343	5.78763	300656
342	810261037926	15.7854	302074
47	810261039305	6.66933	300695
343	810502775938	7.97241	299062
46	810502777232	5.49945	302767
342	810515789256	3.54143	305743
47	810515793258	6.77702	306742
47	810860630943	2.39857	304056
342	810860630694	3.82993	304305
46	810941390468	2.14386	304532
343	810941388723	4.81615	301276
47	811006604643	1.94305	305356
342	811006615539	1.24027	304460
35	811289075386	3.21606	299614
349	811289073320	8.8772	301679
343	811313140978	9.22622	299022
46	811313144292	2.35334	305708
342	811635041180	5.88752	298819
47	811635049578	1.51693	305421
343	811814400728	1.59402	304271
46	811814404112	1.83444	305888
47	811902242803	13.7602	297196
342	811902244679	2.74885	305321
35	811954812175	1.92311	302825
349	811954808704	3.47211	301296
342	811954816713	1.44666	303287
47	811954815978	1.17947	304022
47	811961496113	18.6489	298887
342	811961497865	3.54807	302135
35	811961499817	1.47646	305182
45	811961500394	1.93902	304605
46	811969747181	8.90776	297819
343	811969750059	1.29826	304941
35	812007392522	16.3692	297477
33	812007396784	1.03394	303216
349	812007395121	2.90282	304879
35	812044951853	2.07745	303147
349	812044958279	1.48348	306720
47	812103906258	8.70396	298741
342	812103907520	3.0834	302480
35	812320192854	8.8771	302145
349	812320197405	1.29465	307595
343	812396915873	3.70336	304127
46	812396916754	6.08022	303246
343	812450086199	2.68555	303800
46	812450088400	2.17643	306599
46	812480948215	12.3184	301785
343	812480952739	2.46971	307260
46	812544991786	4.04285	303214
342	812544989737	7.51068	300263
47	812544990588	3.73361	299411
343	812544989374	7.89106	300626
342	812763390469	2.6041	304530
47	812763395489	1.48909	304510
35	812816028932	3.36404	301067
349	812816031782	1.86785	303218
349	812835063108	4.21091	301891
35	812835068093	1.69585	301906
47	812985286579	11.657	298421
342	812985289679	2.0442	305321
46	813152441927	1.7683	303072
343	813152438342	2.57807	306658
349	813261455567	4.05683	304432
35	813261455607	5.67433	304392
349	813271879347	5.04164	300652
35	813271880976	2.55924	304024
46	813355635091	3.57913	299909
343	813355633355	5.13022	301644
47	813363371064	1.73001	303936
35	813363369596	14.0331	300404
349	813363375916	1.69697	304083
342	813369328916	15.318	301084
47	813369331138	3.25377	303862
46	813697029101	7.38468	300899
343	813697029010	3.24697	300990
35	813715904302	2.46484	305697
349	813715916690	1.21492	303309
349	814025335828	8.87633	299171
35	814025343757	2.13459	306243
46	814067825849	37.6565	299151
343	814067826420	6.91731	303579
44	814067833960	0.757484	306040
47	814067842172	1.21669	302828
46	814184985968	1.76154	304032
343	814184992535	1.42291	307464
47	814360523908	3.93365	301091
342	814360538918	0.917446	306081
349	814402261633	2.26392	303366
35	814402277026	1.05337	302974
35	814527256369	6.75472	298631
349	814527257131	3.51981	302868
35	814556283200	5.66561	301800
349	814556287658	1.7868	307342
47	814661925678	5.92655	299321
342	814661925635	2.88968	304365
35	814799128229	10.2673	301770
349	814799136781	1.34079	303219
35	814814890111	3.25842	304889
349	814814893593	1.44286	306407
47	814934004940	6.46969	300060
342	814934004869	3.73058	305130
47	814940557440	17.2381	297559
342	814940558970	3.96036	306029
46	814984309642	15.4734	300358
343	814984309803	5.95939	300196
46	815019762769	2.90399	302231
343	815019760917	7.36418	299083
35	815027092608	4.65511	302391
349	815027093726	3.63896	301274
46	815111960699	2.2594	304301
343	815111959599	3.98397	300401
35	815679989638	1.70076	305361
349	815679994678	1.11788	305321
35	815701504980	4.01796	300020
349	815701504260	3.38344	305740
46	815789087261	1.47204	302738
343	815789083407	2.14072	306593
349	816106394188	8.54432	300812
35	816106395900	4.30721	304099
46	816143425480	4.57049	299520
343	816143425282	4.13964	299718
342	816239712394	9.53806	302606
47	816239714789	2.69444	305211
46	816243443197	1.98018	306802
343	816243442423	2.93138	302577
47	816265183087	3.65475	301913
342	816265182441	3.94168	302559
342	816272508437	9.90718	301562
47	816272512063	2.74702	302936
342	816334256432	5.17478	303567
47	816334260005	1.39287	304995
47	816335802600	2.23496	302399
342	816335799900	11.2696	300100
343	816335805440	2.08214	304560
343	816601175756	3.772	304243
46	816601175595	4.96002	299405
35	816717045271	3.65927	299728
349	816717048356	1.39455	306643
342	816971011623	3.79256	303377
47	816971014295	2.06842	305704
343	817023237570	8.74405	302430
46	817023240735	2.27679	304265
343	817056659118	7.13712	300881
46	817056665552	2.11906	304447
46	817456617456	7.82926	302544
343	817456617358	5.47248	302642
47	817536300709	1.45578	304291
342	817536309555	1.4853	305445
46	817607697470	12.5911	297530
343	817607698100	3.91597	301900
47	817608265329	3.29474	304670
342	817608272484	1.56009	307516
47	817623143950	2.52419	306050
342	817623143885	3.12105	301114
46	817673633936	5.60688	301063
343	817673636676	2.08117	303323
35	817726321904	3.8406	303096
349	817726332925	1.20235	307075
35	817947201250	3.4929	303749
342	817947200377	2.65362	304623
349	817947198439	25.1353	301561
46	818081301832	3.08544	303167
343	818081302358	2.39318	307642
343	818095635824	4.9475	299176
46	818095636753	3.59611	303247
35	818104186149	2.83443	303851
349	818104186488	3.02728	303511
47	818106406851	6.44321	298148
342	818106406306	5.86504	303693
35	818255740342	11.8556	299657
349	818255744588	1.95956	305412
343	818411397791	5.50943	302209
46	818411399269	1.98137	305731
47	818474636082	3.15767	303917
342	818474645955	1.32515	304044
46	818513773528	12.0656	301472
343	818513775345	1.36985	304655
46	818552708694	8.06213	301306
343	818552714931	1.66914	305069
46	818634546306	9.28382	298693
343	818634555661	1.18171	304338
342	818728358407	4.85966	301593
47	818728359230	3.87157	300769
47	818970076998	3.3461	303001
342	818970075737	5.77697	299262
35	819130027690	17.0335	297310
349	819130028406	4.69865	301593
33	819130044777	0.763309	305222
35	819135095337	5.49476	299663
349	819135094739	4.31719	305260
349	819336173139	13.4601	301860
35	819336175332	3.44973	299667
349	819339145979	2.22563	304020
35	819339152431	1.39098	302569
35	819399395133	7.41709	299867
349	819399394645	4.88919	300355
349	819518203555	4.94283	301445
35	819518203848	4.47538	301151
47	819520723606	10.3609	301394
342	819520724161	6.19317	300839
342	819525440673	2.40637	304327
47	819525439355	17.0351	300645
35	819525451519	0.99382	303480
343	819828272800	7.20067	302199
46	819828273919	5.72011	301080
35	819848796884	9.84131	298116
349	819848796658	7.47636	303341
35	819902691358	1.97176	303641
349	819902687509	4.2493	302491
47	820008318076	5.19503	301923
342	820008317996	3.88166	302003
349	820159493706	2.19415	306294
35	820159496643	2.25536	303356
35	820324405210	5.19542	299789
349	820324404932	4.20152	300068
342	820507756344	9.02401	298656
47	820507771964	1.70775	303036
35	820535839535	6.60874	300465
349	820535840682	2.38991	304317
342	820770609226	2.35484	305774
47	820770610193	1.8459	304807
349	820770609179	2.92956	305821
35	820770608530	3.28757	301469
342	820783618662	10.2002	301337
47	820783630354	1.38346	304645
349	820822111041	2.03816	303959
35	820822127571	1.35283	302428
35	820868634241	3.23293	300758
349	820868633295	5.15339	301704
47	820886410857	2.4977	304142
342	820886412615	2.33466	307385
343	820980538290	13.0453	301709
46	820980539546	5.65284	300453
47	820987211224	14.4858	298776
342	820987211916	5.72816	303083
46	821208357487	7.15254	302512
343	821208357440	4.50669	302560
47	821336627963	8.45924	302036
342	821336628182	4.33932	301818
343	821520018909	2.69658	301091
46	821520019995	3.23804	305005
35	821541076328	3.53261	303672
349	821541073860	20.5752	301140
342	821541082575	1.55423	307424
361	821541094694	1.20517	305305
342	821550049872	1.34081	305128
47	821550056848	1.97105	303151
47	821570857029	4.58092	302971
342	821570871266	1.19854	303734
342	821708491661	4.24863	303339
47	821708491372	5.25965	303627
343	821800125505	26.8796	299495
365	821800131334	1.29575	303666
46	821800128247	4.00117	301753
349	821809136335	6.14817	303665
35	821809141629	2.46659	303370
46	821841220507	4.78648	299493
343	821841220793	3.94484	304206
47	821875056644	6.73298	298356
342	821875054961	15.5293	300039
35	821883313638	7.37043	301361
349	821883313024	9.38739	301975
342	822125561432	2.116	303567
47	822125561360	5.13324	298640
46	822142628326	11.9048	301674
343	822142632917	1.49743	307083
35	822213531873	8.47403	298126
349	822213533055	6.38821	301944
349	822326701631	2.78032	303368
35	822326713744	1.45882	306255
343	822341108216	5.19269	301784
46	822341109432	3.56594	300568
35	822543934516	5.32955	300483
349	822543940722	1.59223	304278
46	822654402374	2.48531	302625
343	822654402156	2.1908	302843
343	822655702600	3.37071	302399
46	822655703615	2.84031	301384
46	822831985576	2.46639	304424
343	822831990215	1.32731	304784
35	822860363029	1.29551	301971
349	822860369177	1.50045	305823
342	822975659395	3.61803	300605
47	822975676956	1.08282	303044
46	823187702134	2.10846	302866
343	823187700396	2.2166	304603
46	823204137694	10.0354	302306
343	823204138216	3.5522	301783
342	823212152341	2.21503	307658
47	823212158128	1.2006	301872
349	823220135331	3.37025	304669
35	823220135102	15.3399	299897
33	823220146315	0.549088	303685
47	823301381826	3.10205	303173
342	823301380417	7.14681	299583
343	823438761956	3.91917	303043
46	823438764906	1.66623	305093
35	823529043984	3.16176	301015
349	823529049530	1.72157	305470
35	823546405569	2.46618	304431
349	823546402864	11.3842	302136
47	823619160582	5.18316	299418
342	823619160161	3.95129	304838
47	823659287159	19.2787	297841
342	823659288472	2.92799	306528
45	823659289219	3.88095	300780
349	823673815008	4.65871	304991
35	823673816853	2.51441	303147
349	823828072894	2.47099	307105
35	823828084394	1.39037	305606
47	823862456005	3.03559	303994
342	823862454139	5.21856	300860
46	823912268197	4.55682	301802
343	823912274004	1.95015	305996
47	823923743325	9.15025	301675
342	823923749586	1.97915	305414
46	824002633368	4.06736	301631
343	824002640141	1.46891	304859
47	824024088885	8.23293	301115
342	824024088810	5.88218	301190
47	824024805063	2.64066	304937
342	824024815451	0.96859	304548
46	824155709802	4.65163	300197
343	824155708558	4.72877	301442
46	824239592118	1.58134	302882
343	824239588321	2.26479	306679
46	824261453215	1.32754	306785
343	824261454772	1.23613	305227
342	824270150725	6.74337	299275
